iyp_org_name,lei,lei_legal_name,lei_countries,entity_status,registration_status,match_method,confidence,matched_name,hint,iyp_countries,peeringdb_org_ids,caida_org_ids,iyp_websites,iyp_n_as
Matooma SAS,96950083C2UK3UPLUR55,MATOOMA,FR,ACTIVE,LAPSED,legal_core,0.9,matooma,,FR,,ORG-MA1054-RIPE,,1
Maxima Digital Pvt. Ltd.,9845005E137F47CB6851,MAXIMA DIGITAL PRIVATE LIMITED,IN,ACTIVE,LAPSED,legal_core,0.9,maxima digital,,IN,,ORG-MDPL4-AP-APNIC,,1
Maystreet,3538005MB7XVKJCEEH80,MayStreet Inc.,US,ACTIVE,LAPSED,legal_core,0.9,maystreet,,US,,MAYST-1-ARIN,,1
Mazda Australia Pty Ltd,984500A8FF8F38EE5861,MAZDA AUSTRALIA PTY. LIMITED,AU,ACTIVE,LAPSED,legal_core,0.9,mazda australia,,AU,,ORG-MAPL8-AP-APNIC,,1
Mazowiecki Port Lotniczy Warszawa-Modlin Sp. z o.o.,259400626NSFRSDBWR21,"""MAZOWIECKI PORT LOTNICZY WARSZAWA-MODLIN SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ""",PL,ACTIVE,ISSUED,legal_core,0.9,mazowiecki port lotniczy warszawa modlin,,PL,,ORG-MPLW1-RIPE,,1
McCormick & Company Inc.,549300JQQA6MQ4OJP259,"MCCORMICK & COMPANY, INCORPORATED",US,ACTIVE,ISSUED,legal_core,0.9,mccormick and,,US,,MCCORM-2-ARIN,,1
"McDermott, Will, and Emery",549300UMG3O2LATV4G18,McDermott Will & Emery LLP,US,ACTIVE,LAPSED,legal_core,0.9,mcdermott will and emery,,US,,MWE-ARIN,,1
"McDonogh School, Inc.",549300F72ID7CKFI8F50,"McDonogh School, Incorporated",US,ACTIVE,LAPSED,legal_core,0.9,mcdonogh school,,US,,MS-3-ARIN,,1
McGraw-Hill Education,254900U6YJ9QZ4IQOR26,"MCGRAW-HILL EDUCATION, INC.",US,ACTIVE,LAPSED,legal_core,0.9,mcgraw hill education,,US,,MGEHL-ARIN,,1
McKesson Corp.,549300WZWOM80UCFSF54,MCKESSON CORPORATION,US,ACTIVE,ISSUED,legal_core,0.9,mckesson,,US,,MCKESS-ARIN,,1
McNaughton-McKay Electric Company,5493001QUX2VK3WFN327,MCNAUGHTON-MCKAY ELECTRIC CO.,US,ACTIVE,ISSUED,legal_core,0.9,mcnaughton mckay electric,,US,,MCNAUG-ARIN,,1
"Meadowbrook, Inc.",549300FUS3VZ2IPEI562,"Meadowbrook Investments, L.C.",US,ACTIVE,LAPSED,legal_core,0.9,meadowbrook,,US,,MEADO-24-ARIN,,1
Meat and Livestock Australia Ltd,549300ZH55ZOMOJ0ZS91,MEAT & LIVESTOCK AUSTRALIA LIMITED,AU,ACTIVE,ISSUED,legal_core,0.9,meat and livestock australia,,AU,,ORG-MALA1-AP-APNIC,,1
MedStar Health,549300ICFOCGDEPVJE31,"MEDSTAR HEALTH, INC.",US,ACTIVE,ISSUED,legal_core,0.9,medstar health,,US,,MEDSTA-4-ARIN,,1
Mediakind India Pvt. Ltd.,335800J1ZWT5DF5OKI94,MEDIAKIND INDIA PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,mediakind india,,IN,,@aut-139522-APNIC,,1
Medical College of Wisconsin,5493008WFAYXCLF1OP62,"THE MEDICAL COLLEGE OF WISCONSIN, INC.",US,ACTIVE,LAPSED,legal_core,0.9,medical college of wisconsin,,US,,MCW-1-ARIN,,1
Medicover Sp. z o.o.,259400SQ7W98HCYBUW54,MEDICOVER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,medicover,,PL,,ORG-MSZO9-RIPE,,1
Medina County,549300L5GQCHTRRRMB74,MEDINA COUNTY FEDERAL CREDIT UNION,US,ACTIVE,ISSUED,legal_core,0.9,medina county,,US,,MC-3268-ARIN,,1
Mediq BV,724500JGRXOQ13P2PA88,Mediq B.V.,NL,ACTIVE,ISSUED,legal_core,0.9,mediq,active_only,NL,,ORG-MED1-RIPE,,1
Medline Industries,BFU6OK7LIKHO5ZXU3397,"MEDLINE INDUSTRIES, INC.",US,ACTIVE,LAPSED,legal_core,0.9,medline industries,,US,,MEDLIN-1-ARIN,,1
Medline Industries India Pvt Ltd.,335800KVM9BICO8YS379,MEDLINE INDUSTRIES INDIA PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,medline industries india,,IN,,@aut-138250-APNIC,,1
Medusind Solutions India Pvt Ltd,335800SQMP5286HQHR85,MEDUSIND SOLUTIONS INDIA PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,medusind solutions india,active_only,IN,,ORG-MSIP1-AP-APNIC,,1
Meetscale SAS,9695000MF8GL9T646A36,MEETSCALE,FR,ACTIVE,LAPSED,legal_core,0.9,meetscale,,FR,,ORG-MS877-RIPE,,1
MegaNet,549300L2YJHN3LB7FC47,Meganet Corporation,US,ACTIVE,LAPSED,legal_core,0.9,meganet,,US,,MEGANE-ARIN,,1
Megastore.pl SA,259400NV8XVW7BITYA34,MEGASTORE.PL SPÓŁKA AKCYJNA,PL,ACTIVE,LAPSED,legal_core,0.9,megastore pl,,PL,,ORG-MS139-RIPE,,1
Melita Ltd,213800DIQP7P5YDFAQ36,MELITA LIMITED,MT,ACTIVE,ISSUED,legal_core,0.9,melita,,MT,14701,,http://www.melita.com,1
Memonet SAS,969500N0LWAP3UT1X668,MEMONET,FR,ACTIVE,LAPSED,legal_core,0.9,memonet,,FR,,ORG-MS72-RIPE,,1
Memorial Medical Center,549300S6F5U25ZH2X334,"MEMORIAL MEDICAL CENTER, INC.",US,ACTIVE,LAPSED,legal_core,0.9,memorial medical center,,US,,MMC-7-ARIN,,1
Mercadona S.A,959800G1STVUPYU6NU22,MERCADONA SA,ES,ACTIVE,ISSUED,legal_core,0.9,mercadona,,ES,,ORG-MS256-RIPE,,1
"Mercury Radio Arts, Inc.",549300IPJSL7UNXT7B79,"MRA Investments, Inc.",US,ACTIVE,LAPSED,legal_core,0.9,mra,alt_name,US,40881,MRA-23-ARIN,https://mercuryradioarts.com,1
Mercy Medical Center,549300EOGE63CO475F54,"Mercy Medical Center, Inc.",US,ACTIVE,LAPSED,legal_core,0.9,mercy medical center,,US,,MERCY-4-ARIN,,1
Meridian Health System,5493001CB3OCWTEJY668,"HACKENSACK MERIDIAN HEALTH, INC.",US,ACTIVE,ISSUED,legal_core,0.9,hackensack meridian health,alt_name,US,31943,MERID-40-ARIN,https://www.hackensackmeridianhealth.org,1
Merit Energy Company,NM2M7NIHXWHFQSHBHH78,"MERIT ENERGY COMPANY, LLC",US,ACTIVE,ISSUED,legal_core,0.9,merit energy,,US,,MERITE-2-ARIN,,1
Messagelabs Ltd,SHHXSQLYNTWIBPOELP52,MESSAGELABS LIMITED,GB,INACTIVE,RETIRED,legal_core,0.9,messagelabs,,GB,,ORG-ML27-AP-APNIC,,1
Metal Trade Overseas AG,529900ZMI3U3B4G5S920,METAL TRADE OVERSEAS SA,CH,ACTIVE,ISSUED,legal_core,0.9,metal trade overseas,,CH,,ORG-MTO2-RIPE,,1
Meteorological Service of New Zealand Ltd,984500A4CBCFD6D39170,METEOROLOGICAL SERVICE OF NEW ZEALAND LIMITED,NZ,ACTIVE,LAPSED,legal_core,0.9,meteorological service of new zealand,,NZ,,ORG-MSON1-AP-APNIC,,1
Metro Internet Sp. z o.o.,259400BBL1FH88Q5RF30,METRO INTERNET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,metro internet,,PL,19961,ORG-MISZ2-RIPE,https://www.metrointernet.pl,1
Metrological Media Innovations BV,72450035LZML0ZNEON97,Metrological Media Innovations B.V.,NL,ACTIVE,LAPSED,legal_core,0.9,metrological media innovations,,NL,,ORG-MNB4-RIPE,,1
Metropole Television SA,96950018NOMJX5XRH047,METROPOLE TELEVISION,FR,ACTIVE,ISSUED,legal_core,0.9,metropole television,,FR,,ORG-MT24-RIPE,,1
Meyer Tool Poland Sp. z o.o.,259400UTEA602K5AAM13,MEYER TOOL POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,meyer tool poland,,PL,,ORG-MTPS1-RIPE,,1
Micro & Services Informatiques SAS,9695003TXTMFQ9JM2D32,MSI,FR,ACTIVE,LAPSED,legal_core,0.9,msi,alt_name,FR,20479,ORG-MSIS2-RIPE,https://msi-nord.fr/,1
Micro Labs ltd,335800XYTIK9IZBXDN73,MICRO LABS LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,micro labs,,IN,,@aut-133265-APNIC,,1
Microchip Technology Inc.,5493007PTFULNYZJ1R12,MICROCHIP TECHNOLOGY INCORPORATED,US,ACTIVE,ISSUED,legal_core,0.9,microchip technology,,US,,MICROC-ARIN,,1
Microdata Group SRL,815600C8908D12547856,MICRODATA GROUP S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,microdata group,,IT,,ORG-MSSU1-RIPE,,1
Microsense Private Limited,894500D9X5K9PU8CXF60,MICROSENSE NETWORKS PRIVATE LIMITED,IN,ACTIVE,LAPSED,legal_core,0.9,microsense networks,alt_name,IN,20121,@aut-55839-APNIC,https://www.microsensenetwork.com,1
Middleby Corp,JDFO86U9VQRBKW5KYA35,THE MIDDLEBY CORPORATION,US,ACTIVE,LAPSED,legal_core,0.9,middleby,,US,,MC-3257-ARIN,,1
Midwest Tape,549300GOLS09P4V4L884,"MIDWEST TAPE, LLC",US,ACTIVE,ISSUED,legal_core,0.9,midwest tape,,US,,MTL-71-ARIN,,1
Miedzynarodowe Targi Poznanskie Sp. z o.o.,259400S4CYZ3Q3PP5I14,MIĘDZYNARODOWE TARGI POZNAŃSKIE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,miedzynarodowe targi poznanskie,,PL,,ORG-MTP1-RIPE,,1
Miejskie Przedsiebiorstwo Wodociagow i Kanalizacji w M.St. Warszawie S.A.,259400HFWFBMXLL00H44,MIEJSKIE PRZEDSIĘBIORSTWO WODOCIĄGÓW I KANALIZACJI W M.ST. WARSZAWIE SPÓŁKA AKCYJNA,PL,ACTIVE,LAPSED,legal_core,0.9,miejskie przedsiebiorstwo wodociagow i kanalizacji w m st warszawie,,PL,,ORG-MPWI1-RIPE,,1
MilesWeb Internet Services Pvt Ltd,894500FJZL8GYX40ON53,MILESWEB INTERNET SERVICES PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,milesweb internet services,,IN,,@aut-135222-APNIC,,1
Miltenyi Biotec GmbH,529900GVCR17LICEIY92,Miltenyi Biotec B.V. & Co. KG,DE,ACTIVE,ISSUED,legal_core,0.9,miltenyi biotec,,DE,,ORG-MBG4-RIPE,,1
"Milwaukee Brewers Baseball Club, LP",549300E9BZN44QFRAQ59,"MILWAUKEE BREWERS BASEBALL CLUB, LIMITED PARTNERSHIP",US,ACTIVE,LAPSED,legal_core,0.9,milwaukee brewers baseball club,,US,,MBBCL-ARIN,,1
Minnesota Wild,529900C7FRFZJILZF709,Minnesota Wild ETF,US,ACTIVE,ISSUED,legal_core,0.9,minnesota wild,,US,,MINNE-51-ARIN,,1
Mirantis,9845001FB0HAAB0A9463,"MIRANTIS, INC.",US,ACTIVE,ISSUED,legal_core,0.9,mirantis,,US,,MIRAN-11-ARIN,,1
Mistral AI SAS,894500Q9JNDV9YXSOL64,MISTRAL AI,FR,ACTIVE,ISSUED,legal_core,0.9,mistral ai,,FR,,ORG-KS338-RIPE,,1
Mobis Parts Australia Pty Ltd,2549007FENPV277DG028,Mobis Parts Australia Pty Limited,AU,ACTIVE,LAPSED,legal_core,0.9,mobis parts australia,,AU,,ORG-MPAP1-AP-APNIC,,1
Mobitel Pvt Ltd,984500DA64C3WF602A85,MOBITEL (PRIVATE) LIMITED,LK,ACTIVE,ISSUED,legal_core,0.9,mobitel,,LK,,ORG-MPL1-AP-APNIC,,1
Modhumoti Bank Ltd.,984500JD651152F1B839,Modhumoti Bank PLC.,BD,ACTIVE,ISSUED,legal_core,0.9,modhumoti bank,,BD,,ORG-MBL8-AP-APNIC,,1
Mohawk International Services PLC,549300QX5IYKT2VUEX12,Mohawk International Services,BE,ACTIVE,ISSUED,legal_core,0.9,mohawk international services,,BE,,ORG-MISP1-RIPE,,1
Momentum Metropolitan Life Ltd,378900E0A78B7549C212,MOMENTUM METROPOLITAN LIFE,ZA,ACTIVE,ISSUED,legal_core,0.9,momentum metropolitan life,,ZA,29531,ORG-MMLL1-AFRINIC,https://www.momentum.co.za,1
Monaco Telecom,2138008LCKQCQ56B3N22,MONACO TELECOM S.A.M.,MC,ACTIVE,ISSUED,legal_core,0.9,monaco telecom,,MC,7160,,http://monaco-telecom.mc/,1
Monaco Telecom S.A.,2138008LCKQCQ56B3N22,MONACO TELECOM S.A.M.,MC,ACTIVE,ISSUED,legal_core,0.9,monaco telecom,,MC,,ORG-MT2-RIPE,,1
Moneywheel Research Zrt.,233000Z11Y219S761576,Moneywheel Research Zártkörűen Működő Részvénytársaság,HU,ACTIVE,LAPSED,legal_core,0.9,moneywheel research,,HU,,ORG-MRZ1-RIPE,,1
Monsanto,NONUZEX43GHIPSVDD938,MONSANTO COMPANY,US,ACTIVE,ISSUED,legal_core,0.9,monsanto,,US,,MONSA-ARIN,,1
Montreal Exchange,549300DKBYNOI0B1NP44,MONTRÉAL EXCHANGE INC.,CA,ACTIVE,ISSUED,legal_core,0.9,montreal exchange,,CA,,MONTRE-1-ARIN,,1
Moore Capital Management,STORV56GLTB9YUIOAQ77,"MOORE CAPITAL MANAGEMENT, LP",US,ACTIVE,ISSUED,legal_core,0.9,moore capital management,,US,,MCM-26-ARIN,,1
Morele.net Sp. z o. o.,259400OSQ805Z43HA486,MORELE.NET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,LAPSED,legal_core,0.9,morele net,,PL,,ORG-MSZO86-RIPE,,1
Morrison & Foerster,549300VKMCJS5A2X7P49,Morrison & Foerster LLP,US,ACTIVE,ISSUED,legal_core,0.9,morrison and foerster,,US,,MORRIS-1-ARIN,,1
Mostostal Warszawa S.A.,25940009X7VZW3QCSY86,MOSTOSTAL WARSZAWA SPÓŁKA AKCYJNA,PL,ACTIVE,ISSUED,legal_core,0.9,mostostal warszawa,,PL,,ORG-MW5-RIPE,,1
Mote Marine Laboratory,2549003DAJ0SSSGZWZ57,"MOTE MARINE LABORATORY, INC.",US,ACTIVE,ISSUED,legal_core,0.9,mote marine laboratory,,US,,MML-22-ARIN,,1
Moto-Profil sp. z o.o.,259400NQ95SALIG25317,MOTO-PROFIL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,moto profil,,PL,,ORG-MSZO8-RIPE,,1
Mountain America Credit Union,5493006S869XKIESMV41,Mountain America Federal Credit Union,US,ACTIVE,ISSUED,legal_core,0.9,mountain america,,US,,MACU-ARIN,,1
Movement Mortgage,549300DD4R4SYK5RAQ92,"MOVEMENT MORTGAGE, LLC",US,ACTIVE,ISSUED,legal_core,0.9,movement mortgage,,US,,MML-382-ARIN,,1
MuKi Versicherungsverein auf Gegenseitigkeit VVaG,529900TDV3M737GX7846,MuKi Versicherungsverein auf Gegenseitigkeit,AT,ACTIVE,ISSUED,legal_core,0.9,muki versicherungsverein auf gegenseitigkeit,,AT,,ORG-MVAG1-RIPE,,1
Multifinance Expert Sp. z o.o.,2594005O34JK04889C48,MULTIFINANCE EXPERT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,PL,ACTIVE,ISSUED,legal_core,0.9,multifinance expert,,PL,,ORG-MESZ2-RIPE,,1
My Network India Internet Services Pvt. Ltd.,9845008D6B06DC0C7785,MY NETWORK INDIA INTERNET SERVICES PRIVATE LIMITED,IN,ACTIVE,LAPSED,legal_core,0.9,my network india internet services,,IN,,@aut-133009-APNIC,,1
Myriad Genetics Incorporated,52990044IHUOUMETT163,"Myriad Genetics, Inc.",US,ACTIVE,LAPSED,legal_core,0.9,myriad genetics,,US,,MG-1-ARIN,,1
NAITWAYS SAS,969500MZAKPT9TRFNP29,NAITWAYS,FR,ACTIVE,LAPSED,legal_core,0.9,naitways,,FR,7919,ORG-NS105-RIPE,http://www.naitways.com,1
NATIONAL SECURITIES DEPOSITORY LTD,335800NFZPTMGTPAHE42,NATIONAL SECURITIES DEPOSITORY LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,national securities depository,,IN,,@aut-150105-APNIC,,1
NATIONALE-NEDERLANDEN TOWARZYSTWO UBEZPIECZEN NA ZYCIE SA,259400B0G3LJVFVZS942,NATIONALE-NEDERLANDEN TOWARZYSTWO UBEZPIECZEŃ NA ŻYCIE SPÓŁKA AKCYJNA,PL,ACTIVE,ISSUED,legal_core,0.9,nationale nederlanden towarzystwo ubezpieczen na zycie,active_only,PL,,ORG-MSSZ1-RIPE,,1
NAVICENT HEALTH,8S82TKPV1G47PZCK6T06,"Navicent Health, Inc.",US,ACTIVE,LAPSED,legal_core,0.9,navicent health,,US,,NH-174-ARIN,,1
NAVIGO srl,81560042DFC1F738F579,NAVIGO S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,navigo,,IT,,ORG-NS600-RIPE,,1
NCC Services Ltd,213800GZ1VJ9B7NI8N22,NCC SERVICES LIMITED,GB,ACTIVE,ISSUED,legal_core,0.9,ncc services,,GB,,ORG-NGP2-RIPE,,1
"NCI Data.com, Inc.",254900U0LKTPXND1WH09,"NCI DATA.COM, LLC",US,ACTIVE,LAPSED,legal_core,0.9,nci data com,,US,13891,NCIDAT-1-ARIN,http://ncidata.com,1
NECEN KRIPTO VARLIK ALIM SATIM PLATFORMU A.S.,984500EEBOF9AFP8DB36,NECEN KRİPTO VARLIK ALIM SATIM PLATFORMU ANONİM ŞİRKETİ,TR,ACTIVE,ISSUED,legal_core,0.9,necen kripto varlik alim satim platformu,,TR,,ORG-NTAS2-RIPE,,1
NEEVAI SUPERCLOUD PVT LTD,6488N08EO09VQWN15203,NEEVAI SUPERCLOUD PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,neevai supercloud,,IN,33154,@aut-59187-APNIC,,1
NESSUS,529900DRTGUDKJ525T19,Nessus GmbH,AT,ACTIVE,ISSUED,legal_core,0.9,nessus,,AT,7511,,http://www.nessus.at,1
NETFY SARL,969500SYOMTYD0FN4J71,NETFY,FR,ACTIVE,ISSUED,legal_core,0.9,netfy,,FR,36835,ORG-NS598-RIPE,,1
NETLINK SOFTWARE PVT.LTD,33580086VGYYCTA8VB08,NETLINK SOFTWARE PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,netlink software,,IN,,@aut-133671-APNIC,,1
NETisON SRL,815600E3B806DD219251,NETISON S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,netison,,IT,,ORG-NDFS1-RIPE,,1
NEW INDIA ASSURANCE CO LTD,549300Y7BOB3N24JL432,THE NEW INDIA ASSURANCE COMPANY LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,new india assurance,,IN,,@aut-133005-APNIC,,1
NEWTECH INTERACTIVE SA,96950041Q5MGO0R3LS13,NEWTECH INTERACTIVE,FR,ACTIVE,LAPSED,legal_core,0.9,newtech interactive,,FR,,ORG-NI41-RIPE,,1
NEXON ASIA PACIFIC,5493007R7ULPFMWXKS90,NEXON ASIA PACIFIC PTY. LTD.,AU,ACTIVE,ISSUED,legal_core,0.9,nexon asia pacific,,AU,2340,,https://www.nexon.com.au,1
NEYRIAL CENTRE FRANCE SAS,969500HVIFI8FPOP4W80,NEYRIAL CENTRE FRANCE,FR,ACTIVE,ISSUED,legal_core,0.9,neyrial centre france,,FR,,ORG-NCFS1-RIPE,,1
"NHL Enterprises, Inc.",549300O2ZQ4PO7LRWZ88,"NHL ENTERPRISES, L.P.",US,ACTIVE,ISSUED,legal_core,0.9,nhl enterprises,,US,,NHLENT-1-ARIN,,1
NIC ASIA Bank,2549009ZC8LA41IDFT17,NIC Asia Bank Limited,NP,ACTIVE,ISSUED,legal_core,0.9,nic asia bank,,NP,,ORG-NAB2-AP-APNIC,,1
NICE SYSTEMS UK LTD,2549009U9MMJC26O9Z24,NICE SYSTEMS UK LIMITED,GB,ACTIVE,ISSUED,legal_core,0.9,nice systems uk,,GB,,ORG-NSUL1-RIPE,,1
NICOS AG,529900A6LPUR5XE8XH41,nicos Aktiengesellschaft,DE,ACTIVE,LAPSED,legal_core,0.9,nicos,,DE,40652,ORG-NSCA1-RIPE,,1
NIFCO America,549300OKEFCQUNC0NU68,Nifco America Corporation,US,ACTIVE,LAPSED,legal_core,0.9,nifco america,,US,,NAC-72-ARIN,,1
NIPPON SANSO EURO-HOLDING SL,959800PQ3VVVSDDWTK35,NIPPON SANSO EURO-HOLDING S.L.,ES,ACTIVE,ISSUED,legal_core,0.9,nippon sanso euro holding,,ES,,ORG-NGES1-RIPE,,1
NISA Investment Advisors,549300L1IG2JOW7XNY28,"NISA INVESTMENT ADVISORS, LLC",US,ACTIVE,ISSUED,legal_core,0.9,nisa investment advisors,,US,,NIA-25-ARIN,,1
NMB Bank Ltd.,254900J5HFOUC3SLM620,NMB Bank Limited,NP,ACTIVE,ISSUED,legal_core,0.9,nmb bank,,NP,,ORG-NBL8-AP-APNIC,,1
NN Insurance EurAsia NV,724500G2BUPAFMEITB30,NN Insurance Eurasia N.V.,NL,ACTIVE,ISSUED,legal_core,0.9,nn insurance eurasia,,NL,,ORG-IIEN1-RIPE,,1
NOMIOS SAS,969500NZ1BH449CV8I87,NOMIOS,FR,ACTIVE,ISSUED,legal_core,0.9,nomios,,FR,,ORG-NS468-RIPE,,1
NOREST SERVICES SAS,9695005Q1EFQ0DU9M133,NOREST SERVICES,FR,ACTIVE,ISSUED,legal_core,0.9,norest services,,FR,20132,ORG-NSS32-RIPE,,1
NOVA BROADCASTING GROUP EOOD,549300IY8FOAQQYEWB07,NOVA BROADCASTING GROUP AD,BG,ACTIVE,LAPSED,legal_core,0.9,nova broadcasting group,,BG,,ORG-NT9-RIPE,,1
NOVA Commercial Bank LTD,0292003898E7N8V6I421,NOVA COMMERCIAL BANK LIMITED,NG,ACTIVE,LAPSED,legal_core,0.9,nova commercial bank,,NG,,ORG-NMBL1-AFRINIC,,1
NPO TORINO SRL,815600A4EB1C89578B05,NPO TORINO S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,npo torino,,IT,,ORG-NTS61-RIPE,,1
NRT Inc.,2549002MGNXXJU93M313,"NRT Investments, LLC",US,ACTIVE,LAPSED,legal_core,0.9,nrt,,US,,NRTIN-ARIN,,1
NTS NETWORK SPA,8156003F9E2B4CE9D675,NTS NETWORK S.P.A.,IT,ACTIVE,ISSUED,legal_core,0.9,nts network,,IT,,ORG-NNS22-RIPE,,1
NTT Belgium SA,213800Y769WW21RP5L59,NTT BELGIUM,BE,ACTIVE,ISSUED,legal_core,0.9,ntt belgium,,BE,,ORG-SDDB1-RIPE,,1
National Bank of Kenya,98450017E0010D4B7E04,NATIONAL BANK OF KENYA LIMITED,KE,ACTIVE,LAPSED,legal_core,0.9,national bank of kenya,,KE,,ORG-NBK1-AFRINIC,,1
National Cement Company,549300F6ONXR0E7EYG96,"NATIONAL CEMENT COMPANY, INC.",US,ACTIVE,LAPSED,legal_core,0.9,national cement,,US,,NATION-11-ARIN,,1
National Farmers Union Mutual Insurance Society Ltd,2138007R6SO8SJRB9Z36,NATIONAL FARMERS UNION MUTUAL INSURANCE SOCIETY LIMITED(THE),GB,ACTIVE,ISSUED,legal_core,0.9,national farmers union mutual insurance society,,GB,,ORG-NFUM1-RIPE,,1
National Heritage Academies,549300EGQDQ8PNYBNI81,"NATIONAL HERITAGE ACADEMIES, INC.",US,ACTIVE,ISSUED,legal_core,0.9,national heritage academies,,US,,NHA-43-ARIN,,1
"National Oilwell Varco, Inc.",3FVHNKB57GWW0FF15F74,"NATIONAL OILWELL VARCO, L.P.",US,ACTIVE,ISSUED,legal_core,0.9,national oilwell varco,,US,,NOV-4-ARIN,,1
National Pen,54930024A1PPXQ26KJ41,National Pen Co. LLC,US,ACTIVE,LAPSED,legal_core,0.9,national pen,,US,,NPL-43-ARIN,,1
National Research Corp.,549300FQIORB6GZCYT15,NATIONAL RESEARCH CORPORATION,US,ACTIVE,LAPSED,legal_core,0.9,national research,,US,,NRC-26-ARIN,,1
National Steel Co,335800EOMA8AOIK7QC37,NATIONAL STEEL CORPORATION,IN,ACTIVE,LAPSED,legal_core,0.9,national steel,,IN,,@aut-149257-APNIC,,1
Natus Medical Inc.,549300ZW3JLSJGT2D838,Natus Medical Incorporated,US,ACTIVE,LAPSED,legal_core,0.9,natus medical,,US,,NM-157-ARIN,,1
Nazwa.pl Sp.z.o.o.,259400NCNSP9QO6HMT54,nazwa.pl spółka z ograniczoną odpowiedzialnością,PL,ACTIVE,LAPSED,legal_core,0.9,nazwa pl,,PL,2094,ORG-NPN1-RIPE,,1
Ndimensionz Solutions Pvt Ltd,335800M98OCYQFQWLK95,NDIMENSIONZ SOLUTIONS PRIVATE LIMITED,IN,ACTIVE,ISSUED,legal_core,0.9,ndimensionz solutions,,IN,23643,@aut-138248-APNIC,,1
Nehlsen AG,529900PI3RR6BB2QDB48,Nehlsen SE & Co. KG,DE,ACTIVE,ISSUED,legal_core,0.9,nehlsen,active_only,DE,29156,ORG-NA1283-RIPE,http://www.nehlsen.com,1
Nencini Sport SPA,815600564908AD61DA87,NENCINI SPORT S.P.A.,IT,ACTIVE,ISSUED,legal_core,0.9,nencini sport,,IT,,ORG-NSS41-RIPE,,1
NeoGenomics,254900KXWYZIKXNFT521,"NeoGenomics, Inc.",US,ACTIVE,ISSUED,legal_core,0.9,neogenomics,,US,,NL-793-ARIN,,1
Neomedia Srl,815600C615B988C82085,NEOMEDIA S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,neomedia,,IT,28252,,https://www.neomedia.it/,1
Neotel 2000 S.L,984500DF2CFFBB5DAZ46,NEOTEL 2000 SL,ES,ACTIVE,LAPSED,legal_core,0.9,neotel 2000,,ES,,ORG-NS601-RIPE,,1
NetSPI,984500952DD2B66D8C61,"NETSPI, LLC",US,ACTIVE,ISSUED,legal_core,0.9,netspi,,US,,NL-670-ARIN,,1
NetUSE AG,529900O8PR0X2XNHI390,NetUSE Aktiengesellschaft,DE,ACTIVE,ISSUED,legal_core,0.9,netuse,,DE,472,ORG-NKG1-RIPE,,1
Nethys S.A,549300T0MHPSPHM2UQ94,NETHYS,BE,ACTIVE,ISSUED,legal_core,0.9,nethys,,BE,,ORG-TA701-RIPE,,1
Netia S.A.,259400WT6MCX3V59XI09,"""NETIA"" SPÓŁKA AKCYJNA",PL,ACTIVE,ISSUED,legal_core,0.9,netia,,PL,10478,,https://www.netia.pl,1
Netoip.com srl,9845003H8DGC2ABCA418,NETOIP.COM S.R.L.,IT,ACTIVE,ISSUED,legal_core,0.9,netoip com,,IT,22052,,https://www.netoip.com,1
"Network O.S., Inc.",98450049B454BCEE0357,"THE NETWORK SA, INC.",US,ACTIVE,ISSUED,legal_core,0.9,network,,US,,NOSI-ARIN,,1
"Network Solutions, Inc. (INOW-DOM)",254900Z89G51CF2GGG13,"NETWORK SOLUTIONS, LLC",US,ACTIVE,ISSUED,legal_core,0.9,network solutions,,US,,NSII-1-ARIN,,1
